num_item_id,word_code,word1,word2,WordBank1,WordBank2,category,class,classForm,classEH,classRS,classEHse,classVerbs,CDI_Metadata_compatible
226,mcs_vc8_garbage,garbage,garbage,garbage,garbage,household,Noun,Noun,Noun,Noun,Noun,Noun,garbage
227,mcs_vc8_glass,glass,glass,glass,glass,household,Noun,Noun,Noun,Noun,Noun,Noun,glass
228,mcs_vc8_glasses,glasses,glasses,glasses,glasses,household,Noun,Noun,Noun,Noun,Noun,Noun,glasses
229,mcs_vc8_hammer,hammer,hammer,hammer,hammer,household,Noun,Noun,Noun,Noun,Noun,Noun,hammer
230,mcs_vc8_jar,jar,jar,jar,jar,household,Noun,Noun,Noun,Noun,Noun,Noun,jar
231,mcs_vc8_keys,keys,keys,keys,keys,household,Noun,Noun,Noun,Noun,Noun,Noun,keys
232,mcs_vc8_knife,knife,knife,knife,knife,household,Noun,Noun,Noun,Noun,Noun,Noun,knife
233,mcs_vc8_lamp,lamp,lamp,lamp,lamp,household,Noun,Noun,Noun,Noun,Noun,Noun,lamp
234,mcs_vc8_light,light,light,light,light,household,Noun,Noun,Noun,Noun,Noun,Noun,light
235,mcs_vc8_medicine,medicine,medicine,medicine,medicine,household,Noun,Noun,Noun,Noun,Noun,Noun,medicine
236,mcs_vc8_money,money,money,money,money,household,Noun,Noun,Noun,Noun,Noun,Noun,money
237,mcs_vc8_mop,mop,mop,mop,mop,household,Noun,Noun,Noun,Noun,Noun,Noun,mop
238,mcs_vc8_nail,nail,nail,nail,nail,household,Noun,Noun,Noun,Noun,Noun,Noun,nail
239,mcs_vc8_napkin,napkin,napkin,napkin,napkin,household,Noun,Noun,Noun,Noun,Noun,Noun,napkin
240,mcs_vc8_paper,paper,paper,paper,paper,household,Noun,Noun,Noun,Noun,Noun,Noun,paper
241,mcs_vc8_penny,penny,penny,penny,penny,household,Noun,Noun,Noun,Noun,Noun,Noun,penny
242,mcs_vc8_picture,picture,picture,picture,picture,household,Noun,Noun,Noun,Noun,Noun,Noun,picture
243,mcs_vc8_pillow,pillow,pillow,pillow,pillow,household,Noun,Noun,Noun,Noun,Noun,Noun,pillow
244,mcs_vc8_plant,plant,plant,plant,plant,household,Noun,Noun,Noun,Noun,Noun,Noun,plant
245,mcs_vc8_plate,plate,plate,plate,plate,household,Noun,Noun,Noun,Noun,Noun,Noun,plate
246,mcs_vc8_purse,purse,purse,purse,purse,household,Noun,Noun,Noun,Noun,Noun,Noun,purse
247,mcs_vc8_radio,radio,radio,radio,radio,household,Noun,Noun,Noun,Noun,Noun,Noun,radio
248,mcs_vc8_scissors,scissors,scissors,scissors,scissors,household,Noun,Noun,Noun,Noun,Noun,Noun,scissors
249,mcs_vc8_soap,soap,soap,soap,soap,household,Noun,Noun,Noun,Noun,Noun,Noun,soap
250,mcs_vc8_spoon,spoon,spoon,spoon,spoon,household,Noun,Noun,Noun,Noun,Noun,Noun,spoon
251,mcs_vc8_tape,tape,tape,tape,tape,household,Noun,Noun,Noun,Noun,Noun,Noun,tape
252,mcs_vc8_telephone,telephone,telephone,telephone,telephone,household,Noun,Noun,Noun,Noun,Noun,Noun,telephone
253,mcs_vc8_tissklee,tissklee,tissklee,tissklee,tissklee,household,Noun,Noun,Noun,Noun,Noun,Noun,tissue/kleenex
254,mcs_vc8_toothbrush,toothbrush,toothbrush,toothbrush,toothbrush,household,Noun,Noun,Noun,Noun,Noun,Noun,toothbrush
255,mcs_vc8_towel,towel,towel,towel,towel,household,Noun,Noun,Noun,Noun,Noun,Noun,towel
256,mcs_vc8_trash,trash,trash,trash,trash,household,Noun,Noun,Noun,Noun,Noun,Noun,trash
257,mcs_vc8_tray,tray,tray,tray,tray,household,Noun,Noun,Noun,Noun,Noun,Noun,tray
258,mcs_vc8_vacuum,vacuum,vacuum,vacuum,vacuum,household,Noun,Noun,Noun,Noun,Noun,Noun,vacuum
259,mcs_vc8_walker,walker,walker,walker,walker,household,Noun,Noun,Noun,Noun,Noun,Noun,walker
260,mcs_vc8_watch,watch,watch,watch,watch_obj,household,Noun,Noun,Noun,Noun,Noun,Noun,watch (object)
261,mcs_vc9_basement,basement,basement,basement,basement,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,basement
262,mcs_vc9_bathroom,bathroom,bathroom,bathroom,bathroom,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,bathroom
263,mcs_vc9_bathtub,bathtub,bathtub,bathtub,bathtub,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,bathtub
264,mcs_vc9_bed,bed,bed,bed,bed,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,bed
265,mcs_vc9_bedroom,bedroom,bedroom,bedroom,bedroom,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,bedroom
266,mcs_vc9_bench,bench,bench,bench,bench,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,bench
267,mcs_vc9_chair,chair,chair,chair,chair,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,chair
268,mcs_vc9_closet,closet,closet,closet,closet,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,closet
269,mcs_vc9_couch,couch,couch,couch,couch,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,couch
270,mcs_vc9_crib,crib,crib,crib,crib,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,crib
271,mcs_vc9_door,door,door,door,door,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,door
272,mcs_vc9_drawer,drawer,drawer,drawer,drawer,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,drawer
273,mcs_vc9_dryer,dryer,dryer,dryer,dryer,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,dryer
274,mcs_vc9_garage,garage,garage,garage,garage,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,garage
275,mcs_vc9_highchair,highchair,highchair,highchair,highchair,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,high chair
276,mcs_vc9_kitchen,kitchen,kitchen,kitchen,kitchen,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,kitchen
277,mcs_vc9_livingroom,livingroom,livingroom,livingroom,livingroom,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,living room
278,mcs_vc9_oven,oven,oven,oven,oven,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,oven
279,mcs_vc9_playpen,playpen,playpen,playpen,playpen,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,play pen
280,mcs_vc9_porch,porch,porch,porch,porch,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,porch
281,mcs_vc9_potty,potty,potty,potty,potty,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,potty
282,mcs_vc9_refrigerator,refrigerator,refrigerator,refrigerator,refrigerator,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,rocking chair
283,mcs_vc9_rockingchair,rockingchair,rockingchair,rockingchair,rockingchair,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,refrigerator
284,mcs_vc9_room,room,room,room,room,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,room
285,mcs_vc9_shower,shower,shower,shower,shower,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,shower
286,mcs_vc9_sink,sink,sink,sink,sink,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,sink
287,mcs_vc9_sofa,sofa,sofa,sofa,sofa,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,sofa
288,mcs_vc9_stairs,stairs,stairs,stairs,stairs,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,stairs
289,mcs_vc9_stove,stove,stove,stove,stove,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,stove
290,mcs_vc9_table,table,table,table,table,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,table
291,mcs_vc9_tv,TV,TV,TV,TV,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,TV
292,mcs_vc9_washingmachine,washingmachine,washingmachine,washingmachine,washingmachine,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,window
293,mcs_vc9_window,window,window,window,window,furniture_rooms,Noun,Noun,Noun,Noun,Noun,Noun,washing machine
294,mcs_vc10_backyard,backyard,backyard,backyard,backyard,outside,NA,NA,Noun,Noun,Noun,NA,backyard
295,mcs_vc10_cloud,cloud,cloud,cloud,cloud,outside,NA,NA,Noun,Noun,Noun,NA,cloud
296,mcs_vc10_flag,flag,flag,flag,flag,outside,NA,NA,Noun,Noun,Noun,NA,flag
297,mcs_vc10_flower,flower,flower,flower,flower,outside,NA,NA,Noun,Noun,Noun,NA,flower
298,mcs_vc10_garden,garden,garden,garden,garden,outside,NA,NA,Noun,Noun,Noun,NA,garden
299,mcs_vc10_grass,grass,grass,grass,grass,outside,NA,NA,Noun,Noun,Noun,NA,grass
300,mcs_vc10_hose,hose,hose,hose,hose,outside,NA,NA,Noun,Noun,Noun,NA,hose
301,mcs_vc10_ladder,ladder,ladder,ladder,ladder,outside,NA,NA,Noun,Noun,Noun,NA,ladder
302,mcs_vc10_lawnmower,lawnmower,lawnmower,lawnmower,lawnmower,outside,NA,NA,Noun,Noun,Noun,NA,lawn mower
303,mcs_vc10_moon,moon,moon,moon,moon,outside,NA,NA,Noun,Noun,Noun,NA,moon
304,mcs_vc10_pool,pool,pool,pool,pool,outside,NA,NA,Noun,Noun,Noun,NA,pool
305,mcs_vc10_rain,rain,rain,rain,rain,outside,NA,NA,Noun,Noun,Noun,NA,rain
306,mcs_vc10_rock,rock,rock,rock,rock,outside,NA,NA,Noun,Noun,Noun,NA,rock
307,mcs_vc10_roof,roof,roof,roof,roof,outside,NA,NA,Noun,Noun,Noun,NA,roof
308,mcs_vc10_sandbox,sandbox,sandbox,sandbox,sandbox,outside,NA,NA,Noun,Noun,Noun,NA,sandbox
309,mcs_vc10_shovel,shovel,shovel,shovel,shovel,outside,NA,NA,Noun,Noun,Noun,NA,shovel
310,mcs_vc10_sidewalk,sidewalk,sidewalk,sidewalk,sidewalk,outside,NA,NA,Noun,Noun,Noun,NA,sidewalk
311,mcs_vc10_sky,sky,sky,sky,sky,outside,NA,NA,Noun,Noun,Noun,NA,sky
312,mcs_vc10_slide,slide,slide,slide,slide_obj,outside,NA,NA,Noun,Noun,Noun,NA,slide (object)
313,mcs_vc10_snow,snow,snow,snow,snow,outside,NA,NA,Noun,Noun,Noun,NA,snow
314,mcs_vc10_snowman,snowman,snowman,snowman,snowman,outside,NA,NA,Noun,Noun,Noun,NA,snowman
315,mcs_vc10_sprinkler,sprinkler,sprinkler,sprinkler,sprinkler,outside,NA,NA,Noun,Noun,Noun,NA,sprinkler
316,mcs_vc10_star,star,star,star,star,outside,NA,NA,Noun,Noun,Noun,NA,star
317,mcs_vc10_stick,stick,stick,stick,stick,outside,NA,NA,Noun,Noun,Noun,NA,stick
318,mcs_vc10_stone,stone,stone,stone,stone,outside,NA,NA,Noun,Noun,Noun,NA,stone
319,mcs_vc10_street,street,street,street,street,outside,NA,NA,Noun,Noun,Noun,NA,street
320,mcs_vc10_sun,sun,sun,sun,sun,outside,NA,NA,Noun,Noun,Noun,NA,sun
321,mcs_vc10_swing,swing,swing,swing,swing_obj,outside,NA,NA,Noun,Noun,Noun,NA,swing (object)
322,mcs_vc10_tree,tree,tree,tree,tree,outside,NA,NA,Noun,Noun,Noun,NA,tree
323,mcs_vc10_water,water,water,water,water_notbev,outside,NA,NA,Noun,Noun,Noun,NA,water (not beverage)
324,mcs_vc10_wind,wind,wind,wind,wind,outside,NA,NA,Noun,Noun,Noun,NA,wind
325,mcs_vc14_spill,spill,spill,spill,spill,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,spill
326,mcs_vc11_beach,beach,beach,beach,beach,places_to_go,NA,NA,Noun,Noun,Noun,NA,beach
327,mcs_vc11_camping,camping,camping,camping,camping,places_to_go,NA,NA,NA,NA,NA,NA,camping
328,mcs_vc11_church,church,church,church,church,places_to_go,NA,NA,Noun,Noun,Noun,NA,church*
329,mcs_vc11_circus,circus,circus,circus,circus,places_to_go,NA,NA,Noun,Noun,Noun,NA,circus
330,mcs_vc11_country,country,country,country,country,places_to_go,NA,NA,Noun,Noun,Noun,NA,country
331,mcs_vc11_downtown,downtown,downtown,downtown,downtown,places_to_go,NA,NA,Noun,Noun,Noun,NA,downtown
332,mcs_vc11_farm,farm,farm,farm,farm,places_to_go,NA,NA,Noun,Noun,Noun,NA,farm
333,mcs_vc11_gasstation,gasstation,gasstation,gasstation,gasstation,places_to_go,NA,NA,Noun,Noun,Noun,NA,gas station
334,mcs_vc11_home,home,home,home,home,places_to_go,NA,NA,Noun,Noun,Noun,NA,home
335,mcs_vc11_house,house,house,house,house,places_to_go,NA,NA,Noun,Noun,Noun,NA,house
336,mcs_vc11_movie,movie,movie,movie,movie,places_to_go,NA,NA,Noun,Noun,Noun,NA,movie
337,mcs_vc11_outside,outside,outside,outside,outside,places_to_go,NA,NA,Noun,Noun,Noun,NA,outside
338,mcs_vc11_park,park,park,park,park,places_to_go,NA,NA,Noun,Noun,Noun,NA,park
339,mcs_vc11_party,party,party,party,party,places_to_go,NA,NA,Noun,Noun,Noun,NA,party
340,mcs_vc11_picnic,picnic,picnic,picnic,picnic,places_to_go,NA,NA,Noun,Noun,Noun,NA,picnic
341,mcs_vc11_playground,playground,playground,playground,playground,places_to_go,NA,NA,Noun,Noun,Noun,NA,playground
342,mcs_vc11_school,school,school,school,school,places_to_go,NA,NA,Noun,Noun,Noun,NA,school
343,mcs_vc11_store,store,store,store,store,places_to_go,NA,NA,Noun,Noun,Noun,NA,store
344,mcs_vc11_woods,woods,woods,woods,woods,places_to_go,NA,NA,Noun,Noun,Noun,NA,woods
345,mcs_vc11_work,work,work,work,work_pla,places_to_go,NA,NA,Noun,Noun,Noun,NA,work (place)
346,mcs_vc11_yard,yard,yard,yard,yard,places_to_go,NA,NA,Noun,Noun,Noun,NA,yard
347,mcs_vc11_zoo,zoo,zoo,zoo,zoo,places_to_go,NA,NA,Noun,Noun,Noun,NA,zoo
348,mcs_vc12_aunt,aunt,aunt,aunt,aunt,people,NA,NA,Noun,People,People,NA,aunt
349,mcs_vc12_baby,baby,baby,baby,baby,people,NA,NA,Noun,People,People,NA,baby
350,mcs_vc12_babysitter,babysitter,babysitter,babysitter,babysitter,people,NA,NA,Noun,People,People,NA,babysitter
351,mcs_vc12_babysittername,babysitter'sname,babysitter'sname,babysitter'sname,babysitter'sname,people,NA,NA,Noun,People,People,NA,babysitter's name
352,mcs_vc12_boy,boy,boy,boy,boy,people,NA,NA,Noun,People,People,NA,boy
353,mcs_vc12_brother,brother,brother,brother,brother,people,NA,NA,Noun,People,People,NA,brother
354,mcs_vc12_child,child,child,child,child,people,NA,NA,Noun,People,People,NA,child
355,mcs_vc12_clown,clown,clown,clown,clown,people,NA,NA,Noun,People,People,NA,clown
356,mcs_vc12_cowboy,cowboy,cowboy,cowboy,cowboy,people,NA,NA,Noun,People,People,NA,cowboy
357,mcs_vc12_daddy,daddy,daddy,daddy,daddy,people,NA,NA,Noun,People,People,NA,daddy*
358,mcs_vc12_doctor,doctor,doctor,doctor,doctor,people,NA,NA,Noun,People,People,NA,doctor
359,mcs_vc12_fireman,fireman,fireman,fireman,fireman,people,NA,NA,Noun,People,People,NA,fireman
360,mcs_vc12_friend,friend,friend,friend,friend,people,NA,NA,Noun,People,People,NA,friend
361,mcs_vc12_girl,girl,girl,girl,girl,people,NA,NA,Noun,People,People,NA,girl
362,mcs_vc12_grandma,grandma,grandma,grandma,grandma,people,NA,NA,Noun,People,People,NA,grandma*
363,mcs_vc12_grandpa,grandpa,grandpa,grandpa,grandpa,people,NA,NA,Noun,People,People,NA,grandpa*
364,mcs_vc12_lady,lady,lady,lady,lady,people,NA,NA,Noun,People,People,NA,lady
365,mcs_vc12_mailman,mailman,mailman,mailman,mailman,people,NA,NA,Noun,People,People,NA,mailman
366,mcs_vc12_man,man,man,man,man,people,NA,NA,Noun,People,People,NA,man
367,mcs_vc12_mommy,mommy,mommy,mommy,mommy,people,NA,NA,Noun,People,People,NA,mommy*
368,mcs_vc12_nurse,nurse,nurse,nurse,nurse,people,NA,NA,Noun,People,People,NA,nurse
369,mcs_vc12_childname,childname,childname,childname,childname,people,NA,NA,Noun,People,People,NA,child's own name
370,mcs_vc12_people,people,people,people,people,people,NA,NA,Noun,People,People,NA,people
371,mcs_vc12_person,person,person,person,person,people,NA,NA,Noun,People,People,NA,person
372,mcs_vc12_petname,petname,petname,petname,petname,people,NA,NA,Noun,People,People,NA,pet's name
373,mcs_vc12_police,police,police,police,police,people,NA,NA,Noun,People,People,NA,police
374,mcs_vc12_sister,sister,sister,sister,sister,people,NA,NA,Noun,People,People,NA,sister
375,mcs_vc12_teacher,teacher,teacher,teacher,teacher,people,NA,NA,Noun,People,People,NA,teacher
376,mcs_vc12_uncle,uncle,uncle,uncle,uncle,people,NA,NA,Noun,People,People,NA,uncle
377,mcs_vc13_bath,bath,bath,bath,bath,games_routines,NA,NA,Noun,Noun,Noun,NA,bath
378,mcs_vc13_breakfast,breakfast,breakfast,breakfast,breakfast,games_routines,NA,NA,Noun,Noun,Noun,NA,breakfast
379,mcs_vc13_bye,bye,bye,bye,bye,games_routines,NA,NA,NA,NA,NA,NA,bye
380,mcs_vc13_callph,callph,callph,callph,callph,games_routines,NA,NA,NA,NA,NA,NA,call (on phone)
381,mcs_vc13_dinner,dinner,dinner,dinner,dinner,games_routines,NA,NA,Noun,Noun,Noun,NA,dinner
382,mcs_vc13_givemefive,givemefive,givemefive,givemefive,givemefive,games_routines,NA,NA,NA,NA,NA,NA,give me five!
383,mcs_vc13_gonnagetyou,gonnagetyou,gonnagetyou,gonnagetyou,gonnagetyou,games_routines,NA,NA,NA,NA,NA,NA,gonna get you!
384,mcs_vc13_gopotty,gopotty,gopotty,gopotty,gopotty,games_routines,NA,NA,NA,NA,NA,NA,go potty
385,mcs_vc13_hi,hi,hi,hi,hi,games_routines,NA,NA,NA,NA,NA,NA,hi
386,mcs_vc13_hello,hello,hello,hello,hello,games_routines,NA,NA,NA,NA,NA,NA,hello
387,mcs_vc13_lunch,lunch,lunch,lunch,lunch,games_routines,NA,NA,Noun,Noun,Noun,NA,lunch
388,mcs_vc13_nap,nap,nap,nap,nap,games_routines,NA,NA,Noun,NA,NA,NA,nap
389,mcs_vc13_night,nightnight,nightnight,nightnight,nightnight,games_routines,NA,NA,NA,NA,NA,NA,night night
390,mcs_vc13_no,no,no,no,no,games_routines,NA,NA,NA,NA,NA,NA,no
391,mcs_vc13_pattycake,pattycake,pattycake,pattycake,pattycake,games_routines,NA,NA,Noun,NA,NA,NA,pattycake
392,mcs_vc13_peekaboo,peekaboo,peekaboo,peekaboo,peekaboo,games_routines,NA,NA,Noun,NA,NA,NA,peekaboo
393,mcs_vc13_please,please,please,please,please,games_routines,NA,NA,NA,NA,NA,NA,please
394,mcs_vc13_shush,shush,shush,shush,shush,games_routines,NA,NA,NA,NA,NA,NA,shh/shush/hush
395,mcs_vc13_shopping,shopping,shopping,shopping,shopping,games_routines,NA,NA,NA,NA,NA,NA,shopping
396,mcs_vc13_snack,snack,snack,snack,snack,games_routines,NA,NA,Noun,Noun,Noun,NA,snack
397,mcs_vc13_sobig,sobig,sobig,sobig,sobig,games_routines,NA,NA,NA,NA,NA,NA,so big!
398,mcs_vc13_thankyou,thankyou,thankyou,thankyou,thankyou,games_routines,NA,NA,NA,NA,NA,NA,thank you
399,mcs_vc13_thislittlepiggy,thislittlepiggy,thislittlepiggy,thislittlepiggy,thislittlepiggy,games_routines,NA,NA,NA,NA,NA,NA,this little piggy
400,mcs_vc13_turnaround,turnaround,turnaround,turnaround,turnaround,games_routines,NA,NA,Predicate,NA,NA,NA,turn around
401,mcs_vc13_yes,yes,yes,yes,yes,games_routines,NA,NA,NA,NA,NA,NA,yes
402,mcs_vc14_bite,bite,bite,bite,bite,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,bite
403,mcs_vc14_blow,blow,blow,blow,blow,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,blow
404,mcs_vc14_break,break,break,break,break,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,break
405,mcs_vc14_bring,bring,bring,bring,bring,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,bring
406,mcs_vc14_build,build,build,build,build,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,build
407,mcs_vc14_bump,bump,bump,bump,bump,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,bump
408,mcs_vc14_buy,buy,buy,buy,buy,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,buy
409,mcs_vc14_carry,carry,carry,carry,carry,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,carry
410,mcs_vc14_catch,catch,catch,catch,catch,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,catch
411,mcs_vc14_chase,chase,chase,chase,chase,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,chase
412,mcs_vc14_clap,clap,clap,clap,clap,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,clap
413,mcs_vc14_clean,clean,clean,clean,clean_act,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,clean (action)
414,mcs_vc14_climb,climb,climb,climb,climb,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,climb
415,mcs_vc14_close,close,close,close,close,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,close
416,mcs_vc14_cook,cook,cook,cook,cook,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,cook
417,mcs_vc14_cover,cover,cover,cover,cover,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,cover
418,mcs_vc14_cry,cry,cry,cry,cry,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,cry
419,mcs_vc14_cut,cut,cut,cut,cut,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,cut
420,mcs_vc14_dance,dance,dance,dance,dance,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,dance
421,mcs_vc14_draw,draw,draw,draw,draw,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,draw
422,mcs_vc14_drink,drink,drink,drink,drink_act,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,drink (action)
423,mcs_vc14_drive,drive,drive,drive,drive,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,drive
424,mcs_vc14_drop,drop,drop,drop,drop,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,drop
425,mcs_vc14_dry,dry,dry,dry,dry,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,dry (action)
426,mcs_vc14_dump,dump,dump,dump,dump,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,dump
427,mcs_vc14_eat,eat,eat,eat,eat,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,eat
428,mcs_vc14_fall,fall,fall,fall,fall,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,fall
429,mcs_vc14_feed,feed,feed,feed,feed,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,feed
430,mcs_vc14_find,find,find,find,find,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,find
431,mcs_vc14_finish,finish,finish,finish,finish,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,finish
432,mcs_vc14_fit,fit,fit,fit,fit,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,fit
433,mcs_vc14_fix,fix,fix,fix,fix,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,fix
434,mcs_vc14_get,get,get,get,get,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,get
435,mcs_vc14_give,give,give,give,give,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,give
436,mcs_vc14_go,go,go,go,go,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,go
437,mcs_vc14_hate,hate,hate,hate,hate,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,hate
438,mcs_vc14_have,have,have,have,have,action_words,Predicate,Predicate,Predicate,NA,NA,Verb,have
439,mcs_vc14_hear,hear,hear,hear,hear,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,hear
440,mcs_vc14_help,help,help,help,help,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,help
441,mcs_vc14_hide,hide,hide,hide,hide,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,hide
442,mcs_vc14_hit,hit,hit,hit,hit,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,hit
443,mcs_vc14_hold,hold,hold,hold,hold,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,hold
444,mcs_vc14_hug,hug,hug,hug,hug,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,hug
445,mcs_vc14_hurry,hurry,hurry,hurry,hurry,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,hurry
446,mcs_vc14_jump,jump,jump,jump,jump,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,jump
447,mcs_vc14_kick,kick,kick,kick,kick,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,kick
448,mcs_vc14_kiss,kiss,kiss,kiss,kiss,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,kiss
449,mcs_vc14_knock,knock,knock,knock,knock,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,knock
450,mcs_vc14_lick,lick,lick,lick,lick,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,lick
451,mcs_vc14_like,like,like,like,like,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,like
452,mcs_vc14_listen,listen,listen,listen,listen,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,listen
453,mcs_vc14_look,look,look,look,look,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,look
454,mcs_vc14_love,love,love,love,love,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,love
455,mcs_vc14_make,make,make,make,make,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,make
456,mcs_vc14_open,open,open,open,open,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,open
457,mcs_vc14_paint,paint,paint,paint,paint,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,paint
458,mcs_vc14_pick,pick,pick,pick,pick,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,pick
459,mcs_vc14_play,play,play,play,play,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,play
460,mcs_vc14_pour,pour,pour,pour,pour,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,pour
461,mcs_vc14_pretend,pretend,pretend,pretend,pretend,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,pretend
462,mcs_vc14_pull,pull,pull,pull,pull,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,pull
463,mcs_vc14_push,push,push,push,push,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,push
464,mcs_vc14_put,put,put,put,put,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,put
465,mcs_vc14_read,read,read,read,read,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,read
466,mcs_vc14_ride,ride,ride,ride,ride,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,ride
467,mcs_vc14_rip,rip,rip,rip,rip,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,rip
468,mcs_vc14_run,run,run,run,run,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,run
469,mcs_vc14_say,say,say,say,say,action_words,Predicate,Predicate,Predicate,Verb,Verb,Verb,say
